start,end,date,deviceid,end_survey,audit,enumerator_id,province,district,village,settlement_name,iset_code,aggregate,location,intro,consent,ki_gender,ki_age,popn_note,iset_population,migrant_population,migrant_population.idp,migrant_population.prolong,migrant_population.protract,migrant_population.refugee,migrant_population.returnee,migrant_population.economic,migrant_population.nomad,idp_hhs,idp_indvl,prolonged_hhs,prolonged_indvl,protracted_hhs,protracted_indvl,idp_3mo_hhs,idp_prov_origin,idp_dist_origin,refugee_hhs,refugee_indvl,returnee_hhs,returnee_indvl,returnee_origin,returnee_paki_prov,returnee_iran_prov,returnee_3mo_hhs,recentreturn_challenge,recentreturn_challenge.country_return,recentreturn_challenge.age,recentreturn_challenge.health,recentreturn_challenge.other,recentreturn_challenge.none,recentreturn_challenge_other,economic_hhs,economic_indvl,nomad_hhs,nomad_indvl,host_hhs,host_indvl,vuln_note,disability,chronic_ill,elderly,female_hoh,ethnic_groups,ethnic_groups.aimaq,ethnic_groups.arab,ethnic_groups.baloch,ethnic_groups.hazara,ethnic_groups.nuristani,ethnic_groups.jat,ethnic_groups.jogi,ethnic_groups.pashtun,ethnic_groups.pashayee,ethnic_groups.tajik,ethnic_groups.turkmen,ethnic_groups.uzbek,ethnic_groups.other,ethnic_groups_other,five_years,relocate_plan,relocate_pushpull,relocate_pushpull.intimidate,relocate_pushpull.land_dispute,relocate_pushpull.no_work,relocate_pushpull.join_family,relocate_pushpull.better_security,relocate_pushpull.better_service,relocate_pushpull.other,relocate_pushpull.better_job,relocate_pushpull_other,covid_note,covid_aware,covid_concern,covid_prevent,covid_info,covid_info.government,covid_info.comm_leader,covid_info.un_ngo,covid_info.media,covid_info.text,covid_info.health_worker,covid_info.fam_friend,covid_info.other,covid_info_other,covid_safeprac,covid_safeprac.handwash,covid_safeprac.distancing,covid_safeprac.isolate,covid_safeprac.masks_ifsick,covid_safeprac.masks,covid_safeprac.no_face,covid_safeprac.no_gather,covid_safeprac.other,covid_safeprac.none,covid_safeprac_other,covid_action,covid_action.none,covid_action.stay_home,covid_action.isolate,covid_action.self_meds,covid_action.speak_leader,covid_action.pharm_hosp,covid_action.trad_healer,covid_action.other,covid_action.dont_know,covid_action_other,covid_discriminate,covid_discriminate.females,covid_discriminate.males,covid_discriminate.children,covid_discriminate.elderly,covid_discriminate.chronic_ill,covid_discriminate.disabled,covid_discriminate.returnee,covid_discriminate.minorities,covid_discriminate.other,covid_discriminate.none,covid_discriminate_other,discrimate_result,discrimate_result.evicted_hh,discrimate_result.evicted_iset,discrimate_result.denied_finance,discrimate_result.denied_services,discrimate_result.harrass_verbal,discrimate_result.harass_physical,discrimate_result.domestic_abuse,discrimate_result.other,discrimate_result_other,wash_note,water_point,water_point_no,tap_sanitize,wash_gbv,handwash_location,handwash_location.private,handwash_location.public_facility,handwash_location.public,handwash_location.open,handwash_location.other,handwash_location_other,handwash_device,handwash_device_other,soap_avail,time_handwash_meal,time_handwash_toilet,time_handwash_return,handwash_crowded,water_distance,water_source,water_source_other,water_barrier,water_barrier.busy,water_barrier.unpleasent,water_barrier.low_capacity,water_barrier.unsafe,water_barrier.distance,water_barrier.expensive,water_barrier.other,water_barrier.none,water_barrier_other,water_barrier_group,water_barrier_who,water_barrier_who.females,water_barrier_who.males,water_barrier_who.children,water_barrier_who.elderly,water_barrier_who.chronic_ill,water_barrier_who.disabled,water_barrier_who.returnee,water_barrier_who.minorities,water_barrier_who.other,water_barrier_who.none,water_barrier_who_other,health_note,health_distance,health_inaccess,health_inaccess.pharmacy,health_inaccess.travel,health_inaccess.trad_healer,health_inaccess.none,health_inaccess.other,health_inaccess_other,inaccess_distance,health_gbv,health_use_recent,health_use_satisfy,health_use_unsatisfy,health_use_unsatisfy.hours,health_use_unsatisfy.expensive,health_use_unsatisfy.drug_unavail,health_use_unsatisfy.staff_behave,health_use_unsatisfy.crowded,health_use_unsatisfy.other,health_use_unsatisfy.dont_know,health_use_unsatisfy.prefer_not,health_use_unsatisfy_other,health_barrier,health_barrier.where_confuse,health_barrier.cost_transport,health_barrier.cost_treat,health_barrier.cost_drugs,health_barrier.culture,health_barrier.safety,health_barrier.travel_time,health_barrier.centre_capacity,health_barrier.denied,health_barrier.other,health_barrier.none,health_barrier_other,health_barrier_group,health_barrier_who,health_barrier_who.females,health_barrier_who.males,health_barrier_who.children,health_barrier_who.elderly,health_barrier_who.chronic_ill,health_barrier_who.disabled,health_barrier_who.returnee,health_barrier_who.minorities,health_barrier_who.other,health_barrier_who.none,health_barrier_who_other,covid_coping,covid_coping.withdraw,covid_coping.angry,covid_coping.risky_behave,covid_coping.physical_ache,covid_coping.substance,covid_coping.none,covid_coping.other,covid_coping_other,mhpss_aware,mhpss_services,mhpss_services.comm_leader,mhpss_services.ngo,mhpss_services.comm_group,mhpss_services.clinical,mhpss_services.referrals,mhpss_services.other,mhpss_services_other,mhpss_use,mhpss_use_why,mhpss_use_why.service_hose,mhpss_use_why.treatment_iset,mhpss_use_why.staff_behave,mhpss_use_why.crowded,mhpss_use_why.other,mhpss_use_why.dont_know,mhpss_use_why.prefer_not,mhpss_use_why_other,mhpss_secondary,mhpss_secondary.more_gbv,mhpss_secondary.more_poverty,mhpss_secondary.health_issue,mhpss_secondary.comm_violence,mhpss_secondary.more_insecure,mhpss_secondary.no_ngo_access,mhpss_secondary.other,mhpss_secondary.none,mhpss_secondary_other,protection_note,safe_likert,safety_change,safety_gbv,move_free_m,move_why_m,move_why_m.harrass,move_why_m.culture_barrier,move_why_m.covid,move_why_m.no_document,move_why_m.unsafe,move_why_m.debt,move_why_m.other,move_why__m_other,move_free_f,move_why_f,move_why_f.harrass,move_why_f.culture_barrier,move_why_f.covid,move_why_f.no_document,move_why_f.unsafe,move_why_f.debt,move_why_f.other,move_why_f_other,host_relation,relocation,host_dispute,host_dispute_other,comm_represent,site_land,site_land_owner,site_land_owner_other,rent,eviction,eviction_why,eviction_why.rent,eviction_why.dispute_rent,eviction_why.dispute_own,eviction_why.dispute_other,eviction_why.dispute_host,eviction_why.private,eviction_why.other,eviction_why_other,eviction_threat,eviction_threat_other,eviction_threat_why,eviction_threat_why.local_auth,eviction_threat_why.government,eviction_threat_why.host_comm,eviction_threat_why.other,eviction_threat_why_other,shelter_note,shelter_type,shelter_type_other,accom,accom_other,tenure,tenure_written,tenure_written_other,hh_rooms,covid_shelter,covid_shelter_other,covid_sitespace,sim_card,fsl_note,livelihood,livelihood_other,work_change,unemploy_coping,unemploy_coping.spend_saving,unemploy_coping.sell_asset,unemploy_coping.borrow_debt,unemploy_coping.non_food_spend,unemploy_coping.rely_aid,unemploy_coping.sell_aid,unemploy_coping.begging,unemploy_coping.other,unemploy_coping.dont_know,unemploy_coping_other,market_walking,market_soldout,soldout_item,soldout_item.food,soldout_item.soap,soldout_item.hygiene,soldout_item.fuel,soldout_item.construct_mat,soldout_item.clothing,soldout_item.tarpaulin,soldout_item.buckets_hose,soldout_item.kitchen_mat,soldout_item.blanket,soldout_item.other,soldout_item_other,food_source,food_source.ngo,food_source.market_inside,food_source.market_outsided,food_source.own_production,food_source.family,food_source.other,food_source.dont_know,food_source_other,food_access,aid_provided,aid_type,aid_type.education,aid_type.food,aid_type.health,aid_type.livelihoods,aid_type.wash,aid_type.protection,aid_type.shelter,aid_type.nfi,aid_type.winter,aid_type.other,aid_type.cash,aid_type_other,aid_govt,aid_services,aid_services_other,edu_note,school_distance,school_closed,school_alternatives,school_alternatives.other_facility,school_alternatives.home_school,school_alternatives.other,school_alternatives.no,school_alternatives.dont_know,school_alt_other,thankyou,village_other,enumerator_uuid,iset_indvl,iset_hhs,gbv_incident,_id,_uuid,_submission_time,_validation_status,_index
2020-06-03T08:53:04.100+04:30,2020-06-03T09:25:56.268+04:30,43985,3.57088E+14,2020-06-03T09:25:56.268+04:30,,5,badakhshan,baharak_badakhshan,badi kaftar khanah,kaftar khana,BAD_011,,rural,,yes,male,30_39,,mixed,idp prolong protract,1,1,1,0,0,0,0,20,180,10,90,10,90,0,,,,,,,,,,,,,,,,,,,,,,100,750,,3,0,20,10,pashtun tajik uzbek,0,0,0,0,0,0,0,1,0,1,0,1,0,,yes,no,,,,,,,,,,,,yes,yes,part,comm_leader media,0,1,0,1,0,0,0,0,,handwash distancing no_gather,1,1,0,0,0,0,1,0,0,,pharm_hosp,0,0,0,0,0,1,0,0,0,,elderly chronic_ill,0,0,0,1,1,0,0,0,0,0,,evicted_hh,1,0,0,0,0,0,0,0,,,yes,2,some,yes,private open,1,0,0,1,0,,,,yes,yes,yes,yes,,yes,pipe,,none,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,no_none,travel,0,1,0,0,0,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,physical_ache,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_poverty more_insecure no_ngo_access,0,1,0,0,1,1,0,0,,,neutral,no_change,no_change,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,mud,,hosted,,verbal,,,2,none,,,yes,,unskilled,,part_stop,sell_asset borrow_debt non_food_spend,0,1,1,1,0,0,0,0,0,,yes,no,,,,,,,,,,,,,,market_inside market_outsided,0,1,1,0,0,0,0,,no,no,,,,,,,,,,,,,,no,,,,no_further,yes,no,0,0,0,1,0,,,,,,,,102597554,f855d818-221f-4f54-9f4a-6d4934c8d57f,2020-06-03T12:05:04,,839
2020-05-19T08:03:06.411+04:30,2020-05-19T08:39:34.240+04:30,43970,3.59775E+14,2020-05-19T08:39:34.240+04:30,,8,badakhshan,baharak_badakhshan,Khurasan,khurasan,BAD_013,,rural,,yes,male,40_49,,discrete,prolong economic,0,1,0,0,0,1,0,,,400,2000,,,,,,,,,,,,,,,,,,,,,400,2000,,,,,,200,80,150,100,uzbek tajik,0,0,0,0,0,0,0,0,0,1,0,1,0,,no,no,,,,,,,,,,,,yes,yes,yes,text,0,0,0,0,1,0,0,0,,handwash distancing isolate no_gather,1,1,1,0,0,0,1,0,0,,trad_healer isolate,0,0,1,0,0,0,1,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,2,no,no,private,1,0,0,0,0,,,,yes,yes,yes,yes,,yes,pipe,,busy low_capacity,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,no,yes,,,,,,,,,,,cost_transport cost_drugs centre_capacity,0,1,0,1,0,0,0,1,0,0,0,,yes,returnee chronic_ill elderly,0,0,0,1,1,0,1,0,0,0,,angry,0,1,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_poverty,0,1,0,0,0,0,0,0,,,good,yes_decrease,yes_decrease,yes,,,,,,,,,,no,unsafe covid,0,0,1,0,1,0,0,,positive,yes,comm_leader,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,tenure_doc,,3,tools,,yes,yes,,unskilled,,part_stop,borrow_debt sell_asset spend_saving,1,1,1,0,0,0,0,0,0,,no_further,yes,food,1,0,0,0,0,0,0,0,0,0,0,,market_inside,0,1,0,0,0,0,0,,no,no,,,,,,,,,,,,,,yes,info_comm,,,no_further,yes,no,0,0,0,1,0,,,,,,,,99629536,b4b4a729-45e8-4002-969f-fd204b8af9d8,2020-05-19T09:45:30,,220
2020-06-02T14:29:41.681+04:30,2020-06-02T15:02:46.722+04:30,43984,3.57088E+14,2020-06-02T15:02:46.722+04:30,,5,badakhshan,baharak_badakhshan,Koak,koak,BAD_014,,rural,,yes,male,40_49,,mixed,idp prolong protract,1,1,1,0,0,0,0,30,220,10,75,20,150,13,badakhshan,argo,,,,,,,,,,,,,,,,,,,,60,400,,7,20,15,7,hazara tajik uzbek,0,0,0,1,0,0,0,0,0,1,0,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,government comm_leader media,1,1,0,1,0,0,0,0,,handwash distancing no_gather,1,1,0,0,0,0,1,0,0,,pharm_hosp,0,0,0,0,0,1,0,0,0,,males elderly chronic_ill,0,1,0,1,1,0,0,0,0,0,,evicted_hh evicted_iset,1,1,0,0,0,0,0,0,,,no_none,,,,private open,1,0,0,1,0,,,,yes,yes,yes,yes,,no_none,,,,,,,,,,,,,,,,,,,,,,,,,,,no_none,travel,0,1,0,0,0,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,physical_ache,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_poverty health_issue no_ngo_access,0,1,1,0,0,1,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,rent,,verbal,,,2,none,,,yes,,unskilled,,full_stop,sell_asset non_food_spend begging,0,1,0,1,0,0,1,0,0,,no_further,no,,,,,,,,,,,,,,market_outsided family,0,0,1,0,1,0,0,,no,no,,,,,,,,,,,,,,no,,,,yes,yes,no,0,0,0,1,0,,,,,,,,102446516,da7585a5-abb0-494e-b70d-4ad9b0220f61,2020-06-02T12:48:52,,787
2020-06-02T15:05:10.533+04:30,2020-06-02T15:53:01.386+04:30,43984,3.57088E+14,2020-06-02T15:53:01.386+04:30,,5,badakhshan,baharak_badakhshan,dashti faragh,koahak,BAD_015,,rural,,yes,male,50_59,,mixed,idp prolong protract returnee,1,1,1,0,1,0,0,120,650,40,240,80,420,30,badakhshan,warduj,,,20,70,iran,,fars,0,,,,,,,,,,,,200,1100,,12,0,80,40,pashtun tajik uzbek,0,0,0,0,0,0,0,1,0,1,0,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,government comm_leader media health_worker,1,1,0,1,0,1,0,0,,handwash distancing masks_ifsick no_gather,1,1,0,1,0,0,1,0,0,,pharm_hosp,0,0,0,0,0,1,0,0,0,,elderly chronic_ill disabled returnee,0,0,0,1,1,1,1,0,0,0,,evicted_hh evicted_iset domestic_abuse,1,1,0,0,0,0,1,0,,,no_none,,,,open,0,0,0,1,0,,,,yes,yes,yes,no,,no_further,well_unprotect,,busy distance,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,no_none,travel,0,1,0,0,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,physical_ache,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_poverty comm_violence no_ngo_access,0,1,0,1,0,1,0,0,,,good,no_change,no_change,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,mud,,hosted,,verbal,,,1,none,,,yes,,unskilled,,full_stop,sell_asset borrow_debt non_food_spend,0,1,1,1,0,0,0,0,0,,yes,no,,,,,,,,,,,,,,market_outsided family,0,0,1,0,1,0,0,,no,no,,,,,,,,,,,,,,no,,,,yes,yes,no,0,0,0,1,0,,,,,,,,102446525,7839bc0d-af93-48d4-b0ee-c7e025504bf9,2020-06-02T12:48:57,,788
2020-05-19T08:42:40.497+04:30,2020-05-19T09:41:18.120+04:30,43970,3.59775E+14,2020-05-19T09:41:18.120+04:30,,8,badakhshan,faiz_abad_badakhshan,District 5,masjid hazrat maaz,BAD_016,,suburb,,yes,male,40_49,,mixed,protract economic,0,0,1,0,0,1,0,,,,,1500,8000,,,,,,,,,,,,,,,,,,,1500,8000,,,6500,40000,,300,400,1200,300,tajik,0,0,0,0,0,0,0,0,0,1,0,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,media text health_worker,0,0,0,1,1,1,0,0,,isolate handwash,1,0,1,0,0,0,0,0,0,,pharm_hosp isolate,0,0,1,0,0,1,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,no_further,,,,private public,1,0,1,0,0,,tippy,,yes,yes,yes,yes,yes,no_further,well_protect,,none,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,,,,cost_transport cost_drugs centre_capacity,0,1,0,1,0,0,0,1,0,0,0,,yes,chronic_ill disabled,0,0,0,0,1,1,0,0,0,0,,angry,0,1,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_poverty,0,1,0,0,0,0,0,0,,,good,yes_decrease,yes_decrease,yes,,,,,,,,,,yes,,,,,,,,,,positive,yes,comm_leader,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,tenure_doc,,3,tools,,no,yes,,unskilled,,full_stop,spend_saving borrow_debt sell_asset,1,1,1,0,0,0,0,0,0,,yes,no,,,,,,,,,,,,,,market_inside,0,1,0,0,0,0,0,,no,no,,,,,,,,,,,,,,no,,,,yes,yes,home_school,0,1,0,0,0,,,,,,,,99629549,f9fd3dcb-0e4f-4c0e-84f4-f7e9e0d179b4,2020-05-19T09:45:31,,221
2020-06-03T09:12:49.352+04:30,2020-06-03T09:59:52.088+04:30,43985,3.55269E+14,2020-06-03T09:59:52.092+04:30,,3,badakhshan,baharak_badakhshan,Momen Abad,momin abad,BAD_017,,rural,,yes,male,60_69,,discrete,prolong idp,1,1,0,0,0,0,0,9,70,11,85,,,3,badakhshan,kohestan_badakhshan,,,,,,,,,,,,,,,,,,,,,,,0,1,5,0,tajik,0,0,0,0,0,0,0,0,0,1,0,0,0,,no,no,,,,,,,,,,,,yes,yes,yes,government media,1,0,0,1,0,0,0,0,,handwash distancing no_gather masks_ifsick,1,1,0,1,0,0,1,0,0,,pharm_hosp,0,0,0,0,0,1,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,no_none,,,,private,1,0,0,0,0,,,,yes,yes,yes,yes,,no_further,pipe,,distance,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,no_none,travel,0,1,0,0,0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,more_poverty,0,1,0,0,0,0,0,0,,,good,no_change,no_change,yes,,,,,,,,,,yes,,,,,,,,,,neutral,no,cdc,,no,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,brick,,own_document,,prefer_not,,,2,rent_isolate,,,yes,,unskilled,,full_stop,borrow_debt,0,0,1,0,0,0,0,0,0,,no_further,yes,food,1,0,0,0,0,0,0,0,0,0,0,,market_outsided,0,0,1,0,0,0,0,,no,no,,,,,,,,,,,,,,no,,,,no_further,yes,no,0,0,0,1,0,,,,,,,,102623243,fb7d9676-0e14-4e49-a4e9-13d882288063,2020-06-03T13:44:23,,857
2020-06-02T15:59:31.101+04:30,2020-06-02T16:43:06.975+04:30,43984,3.57088E+14,2020-06-02T16:43:06.975+04:30,,5,badakhshan,baharak_badakhshan,shahri_new,Masjed Hazrat Ali,BAD_018,,rural,,yes,male,50_59,,mixed,idp prolong protract,1,1,1,0,0,0,0,8,60,4,30,4,30,0,,,,,,,,,,,,,,,,,,,,,,30,270,,1,1,6,4,tajik,0,0,0,0,0,0,0,0,0,1,0,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,government comm_leader media,1,1,0,1,0,0,0,0,,handwash distancing masks_ifsick no_gather,1,1,0,1,0,0,1,0,0,,pharm_hosp,0,0,0,0,0,1,0,0,0,,elderly chronic_ill disabled,0,0,0,1,1,1,0,0,0,0,,evicted_hh domestic_abuse,1,0,0,0,0,0,1,0,,,yes,1,some,yes,private,1,0,0,0,0,,,,yes,yes,yes,yes,,yes,well_protect,,none,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,no,expensive drug_unavail staff_behave,0,1,1,1,0,0,0,0,,cost_drugs centre_capacity,0,0,0,1,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,withdraw physical_ache,1,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_poverty comm_violence more_insecure no_ngo_access,0,1,0,1,1,1,0,0,,,neutral,yes_increase,yes_increase,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,mud,,hosted,,verbal,,,2,tools,,yes,yes,,farm_crop,,part_stop,sell_asset non_food_spend begging,0,1,0,1,0,0,1,0,0,,yes,no,,,,,,,,,,,,,,market_inside market_outsided,0,1,1,0,0,0,0,,no,no,,,,,,,,,,,,,,no,,,,yes,yes,no,0,0,0,1,0,,,,,,,,102446543,f77ef1c4-b126-4826-9d70-f71f04ea5b31,2020-06-02T12:49:01,,789
2020-06-03T11:46:33.940+04:30,2020-06-03T12:28:06.884+04:30,43985,3.55269E+14,2020-06-03T12:28:06.884+04:30,,3,badakhshan,baharak_badakhshan,Toghak,Musjed Hazrat Amza,BAD_020,,rural,,yes,male,40_49,,mixed,prolong idp protract,1,1,1,0,0,0,0,30,140,70,300,40,200,0,,,,,,,,,,,,,,,,,,,,,,15,70,,3,4,30,20,tajik,0,0,0,0,0,0,0,0,0,1,0,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,media text,0,0,0,1,1,0,0,0,,handwash no_gather distancing,1,1,0,0,0,0,1,0,0,,pharm_hosp,0,0,0,0,0,1,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,no_none,,,,private,1,0,0,0,0,,,,yes,yes,yes,yes,,yes,pipe,,low_capacity busy,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,yes,,,,,,,,,,,where_confuse cost_drugs cost_treat,1,0,1,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,none,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,more_poverty,0,1,0,0,0,0,0,0,,,neutral,no_change,no_change,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,yes,yes,rent,1,0,0,0,0,0,0,,no,,,,,,,,,mud,,own_document,,written,tenure_doc,,2,rent_isolate,,,yes,,unskilled,,full_stop,borrow_debt,0,0,1,0,0,0,0,0,0,,yes,yes,food,1,0,0,0,0,0,0,0,0,0,0,,market_inside market_outsided,0,1,1,0,0,0,0,,no,no,,,,,,,,,,,,,,no,,,,no_further,yes,no,0,0,0,1,0,,,,,,,,102623272,bd796e0b-7ff3-44f1-9385-f5c169ba14eb,2020-06-03T13:44:33,,859
2020-06-03T10:50:52.239+04:30,2020-06-03T11:45:28.581+04:30,43985,3.55269E+14,2020-06-03T11:45:28.581+04:30,,3,badakhshan,baharak_badakhshan,Toghak,masjed sayed ers,BAD_021,,rural,,yes,male,30_39,,mixed,idp prolong,1,1,0,0,0,0,0,13,80,5,25,,,4,badakhshan,jorm,,,,,,,,,,,,,,,,,,,,15,60,,5,4,6,4,tajik,0,0,0,0,0,0,0,0,0,1,0,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,text media,0,0,0,1,1,0,0,0,,handwash distancing no_gather no_face,1,1,0,0,0,1,1,0,0,,pharm_hosp,0,0,0,0,0,1,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,2,all,yes,private open,1,0,0,1,0,,,,yes,yes,yes,yes,,yes,well_protect,,none,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,,,,none,0,0,0,0,0,0,0,0,0,0,1,,no,,,,,,,,,,,,,physical_ache,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,none,0,0,0,0,0,0,0,1,,,neutral,yes_decrease,no_change,yes,,,,,,,,,,yes,,,,,,,,,,positive,yes,comm_leader,,yes,yes,private,,yes,yes,rent,1,0,0,0,0,0,0,,no,,,,,,,,,mud,,own_document,,written,deed,,2,rent_isolate,,,yes,,business,,full_stop,borrow_debt sell_asset,0,1,1,0,0,0,0,0,0,,no_further,yes,food,1,0,0,0,0,0,0,0,0,0,0,,market_outsided,0,0,1,0,0,0,0,,no,no,,,,,,,,,,,,,,yes,food_dist,,,yes,yes,no,0,0,0,1,0,,,,,,,,102623254,60a7d487-e033-4cb2-b527-1a9cf6b8c60c,2020-06-03T13:44:27,,858
2020-05-19T10:33:45.914+04:30,2020-05-19T11:07:35.953+04:30,43970,3.59775E+14,2020-05-19T11:07:35.953+04:30,,8,badakhshan,yaftal_e_sufla,Pista Kalan,nawabad,BAD_023,,rural,,yes,male,40_49,,discrete,prolong economic,0,1,0,0,0,1,0,,,80,1000,,,,,,,,,,,,,,,,,,,,,80,1000,,,,,,0,14,150,10,tajik,0,0,0,0,0,0,0,0,0,1,0,0,0,,no,yes,better_security,0,0,0,0,1,0,0,0,,,yes,yes,yes,fam_friend text,0,0,0,0,1,0,1,0,,no_gather handwash isolate,1,0,1,0,0,0,1,0,0,,isolate,0,0,1,0,0,0,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,1,no,yes,private,1,0,0,0,0,,,,yes,yes,yes,yes,,yes,pipe,,none,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,yes,,,,,,,,,,,cost_transport cost_drugs,0,1,0,1,0,0,0,0,0,0,0,,yes,elderly chronic_ill disabled,0,0,0,1,1,1,0,0,0,0,,angry,0,1,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,more_poverty,0,1,0,0,0,0,0,0,,,very_poor,yes_increase,no_change,yes,,,,,,,,,,yes,,,,,,,,,,positive,yes,comm_leader,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,damaged,,own_document,,written,tenure_doc,,2,rent_isolate,,,yes,,unskilled,,full_stop,borrow_debt,0,0,1,0,0,0,0,0,0,,yes,yes,food,1,0,0,0,0,0,0,0,0,0,0,,market_outsided,0,0,1,0,0,0,0,,no,no,,,,,,,,,,,,,,yes,info_comm,,,yes,yes,home_school,0,1,0,0,0,,,,,,,,99629580,5685f2cb-a18b-4334-b725-21a555e30bb0,2020-05-19T09:45:36,,223
2020-05-19T09:49:04.817+04:30,2020-05-19T10:25:46.549+04:30,43970,3.59775E+14,2020-05-19T10:25:46.549+04:30,,8,badakhshan,faiz_abad_badakhshan,District 2,nazirabad,BAD_024,,suburb,,yes,male,60_69,,mixed,protract economic,0,0,1,0,0,1,0,,,,,100,1000,,,,,,,,,,,,,,,,,,,100,700,,,0,0,,50,30,20,15,tajik,0,0,0,0,0,0,0,0,0,1,0,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,media text fam_friend,0,0,0,1,1,0,1,0,,handwash isolate no_gather,1,0,1,0,0,0,1,0,0,,pharm_hosp,0,0,0,0,0,1,0,0,0,,none,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,no_further,,,,public,0,0,1,0,0,,buckets_hose,,no,yes,yes,yes,yes,no_further,well_unprotect,,distance busy,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,,,,cost_transport cost_drugs,0,1,0,1,0,0,0,0,0,0,0,,yes,elderly chronic_ill disabled,0,0,0,1,1,1,0,0,0,0,,angry,0,1,0,0,0,0,0,,yes,clinical,0,0,0,1,0,0,,yes,,,,,,,,,,more_poverty,0,1,0,0,0,0,0,0,,,good,yes_decrease,yes_decrease,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,tenure_doc,,3,rent_isolate,,,yes,,borrow,,full_stop,borrow_debt,0,0,1,0,0,0,0,0,0,,yes,yes,food,1,0,0,0,0,0,0,0,0,0,0,,market_inside,0,1,0,0,0,0,0,,no,no,,,,,,,,,,,,,,yes,info_comm,,,yes,yes,home_school,0,1,0,0,0,,,,,,,,99629569,fda6a4e2-7b51-4dfe-a8ab-7036c88d69c3,2020-05-19T09:45:34,,222
